score_time,audio_time
2.355000000000000071e+01,3.585418997228520510e+01
2.357500000000000284e+01,3.590062988158226176e+01
2.360000000000000142e+01,3.594706979087931131e+01
2.362500000000000000e+01,3.597802973041067531e+01
2.365000000000000213e+01,3.600382968002014650e+01
2.367500000000000071e+01,3.602446963970772487e+01
2.370000000000000284e+01,3.605026958931720316e+01
2.372500000000000142e+01,3.607090954900478152e+01
2.375000000000000000e+01,3.609670949861425271e+01
2.377500000000000213e+01,3.611734945830183108e+01
2.380000000000000071e+01,3.614314940791130937e+01
2.382500000000000284e+01,3.616378936759888774e+01
2.385000000000000142e+01,3.618958931720835892e+01
2.387500000000000000e+01,3.622054925673973003e+01
2.390000000000000213e+01,3.628504913076341154e+01
2.392500000000000071e+01,3.636244897959183220e+01
2.395000000000000284e+01,3.644500881834214567e+01
2.397500000000000142e+01,3.652240866717056633e+01
2.400000000000000000e+01,3.660496850592087981e+01
2.402500000000000213e+01,3.668236835474930047e+01
2.405000000000000071e+01,3.676492819349961394e+01
2.407500000000000284e+01,3.684232804232803460e+01
2.410000000000000142e+01,3.691456790123456244e+01
2.412500000000000000e+01,3.695326782564877277e+01
2.415000000000000213e+01,3.697906777525824396e+01
2.417500000000000071e+01,3.699970773494582232e+01
2.420000000000000284e+01,3.702550768455530061e+01
2.422500000000000142e+01,3.704614764424287898e+01
2.425000000000000000e+01,3.707194759385235017e+01
2.427500000000000213e+01,3.709258755353992854e+01
2.430000000000000071e+01,3.711838750314940683e+01
2.432500000000000284e+01,3.713902746283698519e+01
2.435000000000000142e+01,3.716482741244645638e+01
2.437500000000000000e+01,3.718546737213403475e+01
2.440000000000000213e+01,3.721126732174350593e+01
2.442500000000000071e+01,3.723190728143108430e+01
2.445000000000000284e+01,3.725770723104055548e+01
2.447500000000000142e+01,3.727834719072813385e+01
2.450000000000000000e+01,3.730414714033761214e+01
2.452500000000000213e+01,3.732478710002519762e+01
2.455000000000000071e+01,3.735058704963466170e+01
2.457500000000000284e+01,3.737122700932224006e+01
2.460000000000000142e+01,3.739702695893171125e+01
2.462500000000000000e+01,3.741766691861928962e+01
2.465000000000000213e+01,3.744346686822876791e+01
2.467500000000000071e+01,3.746410682791635338e+01
2.470000000000000284e+01,3.748990677752581746e+01
2.472500000000000142e+01,3.751054673721340293e+01
2.475000000000000000e+01,3.753634668682287412e+01
2.477500000000000213e+01,3.755698664651045249e+01
2.480000000000000071e+01,3.758278659611992367e+01
2.482500000000000284e+01,3.760342655580750204e+01
2.485000000000000142e+01,3.762922650541698033e+01
2.487500000000000000e+01,3.764986646510455159e+01
2.490000000000000213e+01,3.767566641471402988e+01
2.492500000000000071e+01,3.769630637440160825e+01
2.495000000000000284e+01,3.772210632401107944e+01
2.497500000000000142e+01,3.774274628369865781e+01
2.500000000000000000e+01,3.776854623330812899e+01
2.502500000000000213e+01,3.778918619299570736e+01
2.505000000000000071e+01,3.781498614260517854e+01
2.507500000000000284e+01,3.783562610229276402e+01
2.510000000000000142e+01,3.786142605190223520e+01
2.512500000000000000e+01,3.788206601158981357e+01
2.515000000000000213e+01,3.790786596119929186e+01
2.517500000000000071e+01,3.792850592088687023e+01
2.520000000000000284e+01,3.795430587049634141e+01
2.522500000000000142e+01,3.797494583018391268e+01
2.525000000000000000e+01,3.800074577979339807e+01
2.527500000000000213e+01,3.802138573948097644e+01
2.530000000000000071e+01,3.804718568909044762e+01
2.532500000000000284e+01,3.806782564877802599e+01
2.535000000000000142e+01,3.809362559838749718e+01
2.537500000000000000e+01,3.811426555807507555e+01
2.540000000000000213e+01,3.814006550768454673e+01
2.542500000000000071e+01,3.816070546737212510e+01
2.545000000000000284e+01,3.818650541698160339e+01
2.547500000000000142e+01,3.820714537666918886e+01
2.550000000000000000e+01,3.823294532627865294e+01
2.552500000000000213e+01,3.825358528596623131e+01
2.555000000000000071e+01,3.827938523557570250e+01
2.557500000000000284e+01,3.830002519526328086e+01
2.560000000000000142e+01,3.832582514487275205e+01
2.562500000000000000e+01,3.834646510456033752e+01
2.565000000000000213e+01,3.837226505416980871e+01
2.567500000000000071e+01,3.839290501385739418e+01
2.570000000000000284e+01,3.841870496346686537e+01
2.572500000000000142e+01,3.843934492315444373e+01
2.575000000000000000e+01,3.846514487276391492e+01
2.577500000000000213e+01,3.848578483245149329e+01
2.580000000000000071e+01,3.851158478206096447e+01
2.582500000000000284e+01,3.853222474174854995e+01
2.585000000000000142e+01,3.855802469135802113e+01
2.587500000000000000e+01,3.859672461577223146e+01
2.590000000000000213e+01,3.867928445452254493e+01
2.592500000000000071e+01,3.878506424792138318e+01
2.595000000000000284e+01,3.889342403628117495e+01
2.597500000000000142e+01,3.899920382968002031e+01
2.600000000000000000e+01,3.910756361803980496e+01
2.602500000000000213e+01,3.921334341143864322e+01
2.605000000000000071e+01,3.932170319979843498e+01
2.607500000000000284e+01,3.942748299319727323e+01
2.610000000000000142e+01,3.951778281683042593e+01
2.612500000000000000e+01,3.956680272108842189e+01
2.615000000000000213e+01,3.959002267573694667e+01
2.617500000000000071e+01,3.961324263038548565e+01
2.620000000000000284e+01,3.963646258503401043e+01
2.622500000000000142e+01,3.965968253968253521e+01
2.625000000000000000e+01,3.968290249433105998e+01
2.627500000000000213e+01,3.970612244897958476e+01
2.630000000000000071e+01,3.972934240362810954e+01
2.632500000000000284e+01,3.975256235827663431e+01
2.635000000000000142e+01,3.977578231292516620e+01
2.637500000000000000e+01,3.979900226757369808e+01
2.640000000000000213e+01,3.982222222222221575e+01
2.642500000000000071e+01,3.984544217687074052e+01
2.645000000000000284e+01,3.986866213151927241e+01
2.647500000000000142e+01,3.989188208616779008e+01
2.650000000000000000e+01,3.991510204081631485e+01
2.652500000000000213e+01,3.993832199546484674e+01
2.655000000000000071e+01,3.996154195011337862e+01
2.657500000000000284e+01,3.998476190476190339e+01
2.660000000000000142e+01,4.000798185941042817e+01
2.662500000000000000e+01,4.003120181405895295e+01
2.665000000000000213e+01,4.005442176870747772e+01
2.667500000000000071e+01,4.007764172335600250e+01
2.670000000000000284e+01,4.010086167800452728e+01
2.672500000000000142e+01,4.012408163265305205e+01
2.675000000000000000e+01,4.014730158730158394e+01
2.677500000000000213e+01,4.017052154195010871e+01
2.680000000000000071e+01,4.019374149659863349e+01
2.682500000000000284e+01,4.021696145124715827e+01
2.685000000000000142e+01,4.024018140589568304e+01
2.687500000000000000e+01,4.028662131519273260e+01
2.690000000000000213e+01,4.035886117409926754e+01
2.692500000000000071e+01,4.043110103300578828e+01
2.695000000000000284e+01,4.050334089191231612e+01
2.697500000000000142e+01,4.057558075081883686e+01
2.700000000000000000e+01,4.064782060972535760e+01
2.702500000000000213e+01,4.072006046863189255e+01
2.705000000000000071e+01,4.079230032753842039e+01
2.707500000000000284e+01,4.086454018644494113e+01
2.710000000000000142e+01,4.091356009070293709e+01
2.712500000000000000e+01,4.093678004535146897e+01
2.715000000000000213e+01,4.095999999999998664e+01
2.717500000000000071e+01,4.098321995464851142e+01
2.720000000000000284e+01,4.100643990929704330e+01
2.722500000000000142e+01,4.102965986394557518e+01
2.725000000000000000e+01,4.105287981859409996e+01
2.727500000000000213e+01,4.107609977324262474e+01
2.730000000000000071e+01,4.109931972789114951e+01
2.732500000000000284e+01,4.112253968253967429e+01
2.735000000000000142e+01,4.114575963718819906e+01
2.737500000000000000e+01,4.116897959183673095e+01
2.740000000000000213e+01,4.120509952128998776e+01
2.742500000000000071e+01,4.125411942554799083e+01
2.745000000000000284e+01,4.130571932476693320e+01
2.747500000000000142e+01,4.135473922902492916e+01
2.750000000000000000e+01,4.140633912824387863e+01
2.752500000000000213e+01,4.145535903250188170e+01
2.755000000000000071e+01,4.150695893172083828e+01
