score_time,audio_time
8.050000000000000000e+01,1.201400453514739297e+02
8.050000000000000000e+01,1.201632653061224403e+02
8.050000000000000000e+01,1.201864852607709651e+02
8.050000000000000000e+01,1.202097052154194898e+02
8.050000000000000000e+01,1.202329251700680004e+02
8.050000000000000000e+01,1.202561451247165394e+02
8.050000000000000000e+01,1.202793650793650642e+02
8.050000000000000000e+01,1.203025850340136174e+02
8.050000000000000000e+01,1.203258049886621279e+02
8.050000000000000000e+01,1.203490249433106385e+02
8.050000000000000000e+01,1.203722448979591775e+02
8.050000000000000000e+01,1.203954648526076880e+02
8.050000000000000000e+01,1.204186848072562270e+02
8.050000000000000000e+01,1.204419047619047518e+02
8.050000000000000000e+01,1.204651247165532766e+02
8.050000000000000000e+01,1.204883446712018156e+02
8.050000000000000000e+01,1.205115646258503261e+02
8.050000000000000000e+01,1.205347845804988651e+02
8.050000000000000000e+01,1.205580045351473757e+02
8.050000000000000000e+01,1.205812244897959005e+02
8.050000000000000000e+01,1.206044444444444252e+02
8.050000000000000000e+01,1.206276643990929642e+02
8.050000000000000000e+01,1.206508843537414890e+02
8.050000000000000000e+01,1.206741043083900138e+02
8.050000000000000000e+01,1.206973242630385386e+02
8.050000000000000000e+01,1.207205442176870633e+02
8.050000000000000000e+01,1.207437641723355881e+02
8.050000000000000000e+01,1.207669841269841129e+02
8.050000000000000000e+01,1.207902040816326377e+02
8.050000000000000000e+01,1.208134240362811767e+02
8.050000000000000000e+01,1.208366439909296872e+02
8.050000000000000000e+01,1.208598639455782262e+02
8.050000000000000000e+01,1.208830839002267510e+02
8.050000000000000000e+01,1.209063038548752758e+02
8.050000000000000000e+01,1.209295238095238005e+02
8.050000000000000000e+01,1.209527437641723253e+02
8.050000000000000000e+01,1.209759637188208643e+02
8.050000000000000000e+01,1.209991836734693749e+02
8.050000000000000000e+01,1.210224036281179139e+02
8.050000000000000000e+01,1.210456235827664386e+02
8.050000000000000000e+01,1.210688435374149634e+02
8.050000000000000000e+01,1.210920634920634740e+02
8.050000000000000000e+01,1.211152834467119987e+02
8.050000000000000000e+01,1.211385034013605235e+02
8.050000000000000000e+01,1.211617233560090625e+02
8.050000000000000000e+01,1.211849433106575873e+02
8.050000000000000000e+01,1.212081632653061263e+02
8.050000000000000000e+01,1.212313832199546368e+02
8.050000000000000000e+01,1.212546031746031616e+02
8.050000000000000000e+01,1.212778231292516864e+02
8.050000000000000000e+01,1.213010430839001970e+02
8.050000000000000000e+01,1.213242630385487359e+02
8.050000000000000000e+01,1.213474829931972607e+02
8.050000000000000000e+01,1.213707029478458139e+02
8.050000000000000000e+01,1.213939229024943245e+02
8.050000000000000000e+01,1.214171428571428351e+02
8.050000000000000000e+01,1.214403628117913740e+02
8.050000000000000000e+01,1.214635827664398846e+02
8.050000000000000000e+01,1.214868027210884236e+02
8.050000000000000000e+01,1.215100226757369484e+02
8.050000000000000000e+01,1.215332426303855016e+02
8.050000000000000000e+01,1.215564625850340121e+02
8.050000000000000000e+01,1.215796825396825227e+02
8.050000000000000000e+01,1.216029024943310617e+02
8.050000000000000000e+01,1.216261224489795723e+02
